GEO.id,GEO.id2,GEO.display-label,GC.target-geo-id,GC.target-geo-id2,GC.display-label,GC.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014
0100000US,,United States,310M200US31980,31980,"United States - Marion, IN Micro Area","Marion, IN Micro Area",70061,70063,70002,69669,69283,69044,68569
0100000US,,United States,310M200US32000,32000,"United States - Marion, NC Micro Area","Marion, NC Micro Area",44996,44996,45069,44952,44967,44959,44965
0100000US,,United States,310M200US32020,32020,"United States - Marion, OH Micro Area","Marion, OH Micro Area",66501,66501,66450,66542,66235,65910,65720
0100000US,,United States,310M200US32100,32100,"United States - Marquette, MI Micro Area","Marquette, MI Micro Area",67077,67077,67101,67446,67790,67663,67676
0100000US,,United States,310M200US32140,32140,"United States - Marshall, MN Micro Area","Marshall, MN Micro Area",25857,25857,25856,25808,25618,25674,25665
0100000US,,United States,310M200US32180,32180,"United States - Marshall, MO Micro Area","Marshall, MO Micro Area",23370,23370,23409,23331,23472,23258,23347
0100000US,,United States,310M200US32220,32220,"United States - Marshall, TX Micro Area","Marshall, TX Micro Area",65631,65632,65711,67338,67284,67185,67336
0100000US,,United States,310M200US32260,32260,"United States - Marshalltown, IA Micro Area","Marshalltown, IA Micro Area",40648,40648,40682,40982,41058,41022,40866
0100000US,,United States,310M200US32280,32280,"United States - Martin, TN Micro Area","Martin, TN Micro Area",35021,35021,35026,34962,34712,34424,34373
0100000US,,United States,310M200US32300,32300,"United States - Martinsville, VA Micro Area","Martinsville, VA Micro Area",67972,67964,67834,67051,66571,66275,65792
0100000US,,United States,310M200US32340,32340,"United States - Maryville, MO Micro Area","Maryville, MO Micro Area",23370,23370,23375,23428,23367,23229,23081
0100000US,,United States,310M200US32380,32380,"United States - Mason City, IA Micro Area","Mason City, IA Micro Area",51749,51749,51677,51539,51230,51046,50878
0100000US,,United States,310M200US32460,32460,"United States - Mayfield, KY Micro Area","Mayfield, KY Micro Area",37121,37121,37207,37513,37535,37380,37618
0100000US,,United States,310M200US32500,32500,"United States - Maysville, KY Micro Area","Maysville, KY Micro Area",17490,17490,17508,17544,17463,17309,17166
0100000US,,United States,310M200US32540,32540,"United States - McAlester, OK Micro Area","McAlester, OK Micro Area",45837,45837,45803,45666,45131,44873,44626
0100000US,,United States,310M200US32620,32620,"United States - McComb, MS Micro Area","McComb, MS Micro Area",53535,53535,53555,53597,53083,52910,52687
0100000US,,United States,310M200US32660,32660,"United States - McMinnville, TN Micro Area","McMinnville, TN Micro Area",39839,39840,39859,39885,39755,39866,39969
0100000US,,United States,310M200US32700,32700,"United States - McPherson, KS Micro Area","McPherson, KS Micro Area",29180,29180,29141,29213,29341,29606,29241
0100000US,,United States,310M200US32740,32740,"United States - Meadville, PA Micro Area","Meadville, PA Micro Area",88765,88765,88672,88085,87660,87411,87175
0100000US,,United States,310M200US32860,32860,"United States - Menomonie, WI Micro Area","Menomonie, WI Micro Area",43857,43857,43886,43885,43930,44221,44305
0100000US,,United States,310M200US32940,32940,"United States - Meridian, MS Micro Area","Meridian, MS Micro Area",107449,107454,107548,107519,107132,106997,106201
0100000US,,United States,310M200US32980,32980,"United States - Merrill, WI Micro Area","Merrill, WI Micro Area",28743,28743,28747,28440,28472,28676,28493
0100000US,,United States,310M200US33020,33020,"United States - Mexico, MO Micro Area","Mexico, MO Micro Area",25529,25529,25461,25593,25610,25635,25887
0100000US,,United States,310M200US33060,33060,"United States - Miami, OK Micro Area","Miami, OK Micro Area",31848,31848,31863,31928,32252,32280,32105
0100000US,,United States,310M200US33180,33180,"United States - Middlesborough, KY Micro Area","Middlesborough, KY Micro Area",28691,28691,28705,28631,28152,27905,27778
0100000US,,United States,310M200US33300,33300,"United States - Milledgeville, GA Micro Area","Milledgeville, GA Micro Area",55149,55237,55095,54449,55485,55037,54418
0100000US,,United States,310M200US33420,33420,"United States - Mineral Wells, TX Micro Area","Mineral Wells, TX Micro Area",28111,28111,28102,28137,27883,27924,28096
0100000US,,United States,310M200US33500,33500,"United States - Minot, ND Micro Area","Minot, ND Micro Area",69540,69540,69961,72296,73818,76518,77959
0100000US,,United States,310M200US33580,33580,"United States - Mitchell, SD Micro Area","Mitchell, SD Micro Area",22835,22835,22863,23005,23192,23246,23304
0100000US,,United States,310M200US33620,33620,"United States - Moberly, MO Micro Area","Moberly, MO Micro Area",25414,25414,25446,25259,25305,24954,25072
0100000US,,United States,310M200US33940,33940,"United States - Montrose, CO Micro Area","Montrose, CO Micro Area",41276,41278,41177,40910,40722,40744,40873
0100000US,,United States,310M200US33980,33980,"United States - Morehead City, NC Micro Area","Morehead City, NC Micro Area",66469,66469,66749,67399,67779,68516,68811
0100000US,,United States,310M200US34020,34020,"United States - Morgan City, LA Micro Area","Morgan City, LA Micro Area",54650,54650,54562,54136,53526,53533,53162
0100000US,,United States,310M200US34140,34140,"United States - Moscow, ID Micro Area","Moscow, ID Micro Area",37244,37244,37274,37881,38157,38221,38411
0100000US,,United States,310M200US34180,34180,"United States - Moses Lake, WA Micro Area","Moses Lake, WA Micro Area",89120,89120,89592,90781,91688,92084,93147
0100000US,,United States,310M200US34220,34220,"United States - Moultrie, GA Micro Area","Moultrie, GA Micro Area",45498,45498,45648,45804,46095,46288,46102
0100000US,,United States,310M200US34260,34260,"United States - Mountain Home, AR Micro Area","Mountain Home, AR Micro Area",41513,41513,41551,41287,41077,40996,40857
0100000US,,United States,310M200US34300,34300,"United States - Mountain Home, ID Micro Area","Mountain Home, ID Micro Area",27038,27038,27108,26187,26199,26156,26094
0100000US,,United States,310M200US34340,34340,"United States - Mount Airy, NC Micro Area","Mount Airy, NC Micro Area",73673,73673,73714,73644,73568,73062,72968
0100000US,,United States,310M200US34380,34380,"United States - Mount Pleasant, MI Micro Area","Mount Pleasant, MI Micro Area",70311,70311,70318,70621,70552,70424,70616
0100000US,,United States,310M200US34420,34420,"United States - Mount Pleasant, TX Micro Area","Mount Pleasant, TX Micro Area",32334,32334,32408,32441,32693,32654,32506
0100000US,,United States,310M200US34460,34460,"United States - Mount Sterling, KY Micro Area","Mount Sterling, KY Micro Area",44396,44396,44512,44867,44993,45613,45967
0100000US,,United States,310M200US34500,34500,"United States - Mount Vernon, IL Micro Area","Mount Vernon, IL Micro Area",38827,38825,38804,38791,38730,38721,38534
0100000US,,United States,310M200US34540,34540,"United States - Mount Vernon, OH Micro Area","Mount Vernon, OH Micro Area",60921,60930,61095,61311,60817,60923,61167
0100000US,,United States,310M200US34660,34660,"United States - Murray, KY Micro Area","Murray, KY Micro Area",37191,37191,37425,37831,38228,38141,38282
0100000US,,United States,310M200US34700,34700,"United States - Muscatine, IA Micro Area","Muscatine, IA Micro Area",42745,42747,42758,42799,42905,42918,42903
0100000US,,United States,310M200US34780,34780,"United States - Muskogee, OK Micro Area","Muskogee, OK Micro Area",70990,70988,71105,70725,70528,70269,69966
0100000US,,United States,310M200US34860,34860,"United States - Nacogdoches, TX Micro Area","Nacogdoches, TX Micro Area",64524,64524,64645,65632,65841,65190,65301
0100000US,,United States,310M200US35020,35020,"United States - Natchez, MS-LA Micro Area","Natchez, MS-LA Micro Area",53119,53119,53429,53250,52587,52518,52203
0100000US,,United States,310M200US35060,35060,"United States - Natchitoches, LA Micro Area","Natchitoches, LA Micro Area",39566,39566,39509,39517,39461,39140,39166
0100000US,,United States,310M200US35140,35140,"United States - Newberry, SC Micro Area","Newberry, SC Micro Area",37508,37508,37559,37491,37563,37568,37783
0100000US,,United States,310M200US35220,35220,"United States - New Castle, IN Micro Area","New Castle, IN Micro Area",49462,49462,49474,49343,49259,49066,48995
0100000US,,United States,310M200US35260,35260,"United States - New Castle, PA Micro Area","New Castle, PA Micro Area",91108,91140,91033,90386,89797,89306,88771
0100000US,,United States,310M200US35420,35420,"United States - New Philadelphia-Dover, OH Micro Area","New Philadelphia-Dover, OH Micro Area",92582,92582,92546,92492,92488,92767,92788
0100000US,,United States,310M200US35440,35440,"United States - Newport, OR Micro Area","Newport, OR Micro Area",46034,46032,45990,45844,46152,46300,46406
0100000US,,United States,310M200US35460,35460,"United States - Newport, TN Micro Area","Newport, TN Micro Area",35662,35662,35653,35394,35488,35354,35374
0100000US,,United States,310M200US35500,35500,"United States - Newton, IA Micro Area","Newton, IA Micro Area",36842,36842,36805,36624,36544,36731,36872
0100000US,,United States,310M200US35580,35580,"United States - New Ulm, MN Micro Area","New Ulm, MN Micro Area",25893,25893,25875,25680,25423,25293,25292
0100000US,,United States,310M200US35700,35700,"United States - Nogales, AZ Micro Area","Nogales, AZ Micro Area",47420,47420,47384,47618,47433,47121,46695
0100000US,,United States,310M200US35740,35740,"United States - Norfolk, NE Micro Area","Norfolk, NE Micro Area",48271,48271,48339,48393,48395,48499,48445
0100000US,,United States,310M200US35820,35820,"United States - North Platte, NE Micro Area","North Platte, NE Micro Area",37590,37590,37573,37382,37305,37379,37063
0100000US,,United States,310M200US35860,35860,"United States - North Vernon, IN Micro Area","North Vernon, IN Micro Area",28525,28525,28465,28196,28182,28272,28000
0100000US,,United States,310M200US35900,35900,"United States - North Wilkesboro, NC Micro Area","North Wilkesboro, NC Micro Area",69340,69340,69223,69181,69210,69012,68838
0100000US,,United States,310M200US35940,35940,"United States - Norwalk, OH Micro Area","Norwalk, OH Micro Area",59626,59626,59599,59431,59295,58889,58714
0100000US,,United States,310M200US36020,36020,"United States - Oak Harbor, WA Micro Area","Oak Harbor, WA Micro Area",78506,78506,78692,78969,79230,78589,79275
0100000US,,United States,310M200US36300,36300,"United States - Ogdensburg-Massena, NY Micro Area","Ogdensburg-Massena, NY Micro Area",111944,111944,111821,112370,112466,112019,111400
0100000US,,United States,310M200US36340,36340,"United States - Oil City, PA Micro Area","Oil City, PA Micro Area",54984,54983,54945,54707,54235,53908,53529
0100000US,,United States,310M200US36380,36380,"United States - Okeechobee, FL Micro Area","Okeechobee, FL Micro Area",39996,39996,40039,39441,39285,39076,39149
0100000US,,United States,310M200US36460,36460,"United States - Olean, NY Micro Area","Olean, NY Micro Area",80317,80317,80227,79820,79342,78996,78600
0100000US,,United States,310M200US36580,36580,"United States - Oneonta, NY Micro Area","Oneonta, NY Micro Area",62259,62253,62225,62015,61880,61644,61128
0100000US,,United States,310M200US36620,36620,"United States - Ontario, OR-ID Micro Area","Ontario, OR-ID Micro Area",53936,53935,53970,53330,53279,53215,53195
0100000US,,United States,310M200US36660,36660,"United States - Opelousas, LA Micro Area","Opelousas, LA Micro Area",83384,83384,83500,83426,83483,83472,83709
0100000US,,United States,310M200US36700,36700,"United States - Orangeburg, SC Micro Area","Orangeburg, SC Micro Area",92501,92495,92312,91755,91429,90726,90090
0100000US,,United States,310M200US36820,36820,"United States - Oskaloosa, IA Micro Area","Oskaloosa, IA Micro Area",22381,22381,22397,22505,22417,22412,22370
0100000US,,United States,310M200US36830,36830,"United States - Othello, WA Micro Area","Othello, WA Micro Area",18728,18728,18760,18830,18914,19073,19179
0100000US,,United States,310M200US36840,36840,"United States - Ottawa, KS Micro Area","Ottawa, KS Micro Area",25992,25996,26006,25887,25878,25790,25611
0100000US,,United States,310M200US36860,36860,"United States - Ottawa-Peru, IL Micro Area","Ottawa-Peru, IL Micro Area",154908,154906,154765,154071,153094,151948,150895
0100000US,,United States,310M200US36900,36900,"United States - Ottumwa, IA Micro Area","Ottumwa, IA Micro Area",44378,44378,44443,44218,44058,44143,43993
0100000US,,United States,310M200US36940,36940,"United States - Owatonna, MN Micro Area","Owatonna, MN Micro Area",36576,36576,36506,36551,36301,36429,36573
0100000US,,United States,310M200US37020,37020,"United States - Owosso, MI Micro Area","Owosso, MI Micro Area",70648,70648,70637,69981,69300,68916,68933
0100000US,,United States,310M200US37060,37060,"United States - Oxford, MS Micro Area","Oxford, MS Micro Area",47351,47359,47535,48404,50416,51993,52930
0100000US,,United States,310M200US37080,37080,"United States - Oxford, NC Micro Area","Oxford, NC Micro Area",59916,57532,57650,57681,57818,58128,58500
0100000US,,United States,310M200US37120,37120,"United States - Ozark, AL Micro Area","Ozark, AL Micro Area",50251,50251,50340,50085,50310,49845,49484
0100000US,,United States,310M200US37140,37140,"United States - Paducah, KY-IL Micro Area","Paducah, KY-IL Micro Area",98762,98760,98763,98920,98539,98010,97820
0100000US,,United States,310M200US37220,37220,"United States - Pahrump, NV Micro Area","Pahrump, NV Micro Area",43946,43945,43864,43322,42923,42298,42282
0100000US,,United States,310M200US37260,37260,"United States - Palatka, FL Micro Area","Palatka, FL Micro Area",74364,74364,74221,73928,73119,72543,72143
0100000US,,United States,310M200US37300,37300,"United States - Palestine, TX Micro Area","Palestine, TX Micro Area",58458,58458,58478,58353,58026,57934,57627
0100000US,,United States,310M200US37420,37420,"United States - Pampa, TX Micro Area","Pampa, TX Micro Area",22535,22535,22466,22584,22833,22929,23044
0100000US,,United States,310M200US37500,37500,"United States - Paragould, AR Micro Area","Paragould, AR Micro Area",42090,42090,42193,42731,43158,43072,43694
0100000US,,United States,310M200US37540,37540,"United States - Paris, TN Micro Area","Paris, TN Micro Area",32330,32330,32354,32333,32334,32171,32204
0100000US,,United States,310M200US37580,37580,"United States - Paris, TX Micro Area","Paris, TX Micro Area",49793,49789,49844,49975,49856,49320,49523
0100000US,,United States,310M200US37660,37660,"United States - Parsons, KS Micro Area","Parsons, KS Micro Area",21607,21607,21546,21432,21219,20969,20960
0100000US,,United States,310M200US37740,37740,"United States - Payson, AZ Micro Area","Payson, AZ Micro Area",53597,53597,53534,53469,53027,53063,53119
0100000US,,United States,310M200US37780,37780,"United States - Pecos, TX Micro Area","Pecos, TX Micro Area",13783,13783,13813,13761,13892,14077,14349
0100000US,,United States,310M200US37940,37940,"United States - Peru, IN Micro Area","Peru, IN Micro Area",36903,36903,36795,36585,36502,36133,35954
0100000US,,United States,310M200US38100,38100,"United States - Picayune, MS Micro Area","Picayune, MS Micro Area",55834,55747,55723,55469,55090,54957,55224
0100000US,,United States,310M200US38180,38180,"United States - Pierre, SD Micro Area","Pierre, SD Micro Area",21361,21361,21425,21659,21863,21914,22063
0100000US,,United States,310M200US38240,38240,"United States - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",88247,88247,88572,89349,90320,91576,93077
0100000US,,United States,310M200US38260,38260,"United States - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",39134,39134,39200,39204,39361,39330,39290
0100000US,,United States,310M200US38380,38380,"United States - Plainview, TX Micro Area","Plainview, TX Micro Area",36273,36273,36355,36423,36316,35809,34720
0100000US,,United States,310M200US38420,38420,"United States - Platteville, WI Micro Area","Platteville, WI Micro Area",51208,51208,51187,51231,50991,51120,51829
0100000US,,United States,310M200US38460,38460,"United States - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",82128,82128,82066,81849,81826,81773,81632
0100000US,,United States,310M200US38500,38500,"United States - Plymouth, IN Micro Area","Plymouth, IN Micro Area",47051,47051,47008,46981,47025,47037,47107
0100000US,,United States,310M200US38580,38580,"United States - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",58258,58260,58392,58278,58027,57743,57413
0100000US,,United States,310M200US38620,38620,"United States - Ponca City, OK Micro Area","Ponca City, OK Micro Area",46562,46562,46428,45799,45657,45543,45478
0100000US,,United States,310M200US38700,38700,"United States - Pontiac, IL Micro Area","Pontiac, IL Micro Area",38950,38950,38853,38844,38535,38243,37903
0100000US,,United States,310M200US38740,38740,"United States - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",42794,42794,42809,42999,43012,42992,42972
0100000US,,United States,310M200US38780,38780,"United States - Portales, NM Micro Area","Portales, NM Micro Area",19846,19846,20011,20459,20336,19983,19536
0100000US,,United States,310M200US38820,38820,"United States - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",71404,71404,71526,71783,71848,72250,72715
0100000US,,United States,310M200US38840,38840,"United States - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",41428,41434,41408,41436,41361,41160,41154
0100000US,,United States,310M200US38920,38920,"United States - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21381,21381,21336,21359,21567,21785,21797
0100000US,,United States,310M200US39020,39020,"United States - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",79499,79499,79531,79218,78572,78023,77258
0100000US,,United States,310M200US39060,39060,"United States - Pottsville, PA Micro Area","Pottsville, PA Micro Area",148289,148289,148225,147623,147288,146798,145797
0100000US,,United States,310M200US39220,39220,"United States - Price, UT Micro Area","Price, UT Micro Area",21403,21403,21416,21328,21254,20931,20660
0100000US,,United States,310M200US39260,39260,"United States - Prineville, OR Micro Area","Prineville, OR Micro Area",20978,20978,20891,20673,20636,20790,20998
0100000US,,United States,310M200US39420,39420,"United States - Pullman, WA Micro Area","Pullman, WA Micro Area",44776,44776,44778,45064,46590,46758,46827
0100000US,,United States,310M200US39500,39500,"United States - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",77314,77314,77362,77411,77359,77191,77126
0100000US,,United States,310M200US39700,39700,"United States - Raymondville, TX Micro Area","Raymondville, TX Micro Area",22134,22134,22202,22114,22107,21953,21903
0100000US,,United States,310M200US39780,39780,"United States - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",63463,63461,63638,63321,63263,63130,63067
0100000US,,United States,310M200US39860,39860,"United States - Red Wing, MN Micro Area","Red Wing, MN Micro Area",46183,46183,46184,46264,46393,46416,46423
0100000US,,United States,310M200US39940,39940,"United States - Rexburg, ID Micro Area","Rexburg, ID Micro Area",50778,50778,50832,51010,50659,50484,50905
0100000US,,United States,310M200US39980,39980,"United States - Richmond, IN Micro Area","Richmond, IN Micro Area",68917,69003,68959,68822,68371,67978,67671
0100000US,,United States,310M200US40080,40080,"United States - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",99972,99972,100934,101940,102275,102936,104166
0100000US,,United States,310M200US40100,40100,"United States - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",60968,60968,61178,61727,61951,62390,62955
0100000US,,United States,310M200US40180,40180,"United States - Riverton, WY Micro Area","Riverton, WY Micro Area",40123,40123,40224,40589,41125,41052,40703
0100000US,,United States,310M200US40260,40260,"United States - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",76790,76789,76522,76207,75234,74168,73433
0100000US,,United States,310M200US40300,40300,"United States - Rochelle, IL Micro Area","Rochelle, IL Micro Area",53497,53497,53448,53160,52839,52377,52085
0100000US,,United States,310M200US40460,40460,"United States - Rockingham, NC Micro Area","Rockingham, NC Micro Area",46639,46639,46624,46621,46381,46224,45733
0100000US,,United States,310M200US40540,40540,"United States - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",43806,43806,43599,44048,45115,45205,45010
0100000US,,United States,310M200US40620,40620,"United States - Rolla, MO Micro Area","Rolla, MO Micro Area",45156,45154,45316,45175,45183,44936,44847
0100000US,,United States,310M200US40700,40700,"United States - Roseburg, OR Micro Area","Roseburg, OR Micro Area",107667,107667,107651,107267,107082,106810,106972
0100000US,,United States,310M200US40740,40740,"United States - Roswell, NM Micro Area","Roswell, NM Micro Area",65645,65645,65779,65726,65828,66041,65878
0100000US,,United States,310M200US40780,40780,"United States - Russellville, AR Micro Area","Russellville, AR Micro Area",83939,83939,84269,84604,84528,84554,85152
0100000US,,United States,310M200US40820,40820,"United States - Ruston, LA Micro Area","Ruston, LA Micro Area",46735,46735,46868,47055,47146,47528,47617
0100000US,,United States,310M200US40860,40860,"United States - Rutland, VT Micro Area","Rutland, VT Micro Area",61642,61646,61573,61243,60875,60545,60086
0100000US,,United States,310M200US40940,40940,"United States - Safford, AZ Micro Area","Safford, AZ Micro Area",37220,37220,37139,37081,36945,37435,37957
0100000US,,United States,310M200US41220,41220,"United States - St. Marys, GA Micro Area","St. Marys, GA Micro Area",50513,50513,50689,50332,51402,51517,52027
0100000US,,United States,310M200US41400,41400,"United States - Salem, OH Micro Area","Salem, OH Micro Area",107841,107841,107843,107260,106438,105885,105686
0100000US,,United States,310M200US41460,41460,"United States - Salina, KS Micro Area","Salina, KS Micro Area",61697,61697,61851,61818,61951,61901,61820
0100000US,,United States,310M200US41760,41760,"United States - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",40877,40877,40927,40831,40447,40703,41585
0100000US,,United States,310M200US41780,41780,"United States - Sandusky, OH Micro Area","Sandusky, OH Micro Area",77079,77079,77013,76662,76442,76134,75828
0100000US,,United States,310M200US41820,41820,"United States - Sanford, NC Micro Area","Sanford, NC Micro Area",57866,57866,57896,58557,59368,59997,59662
0100000US,,United States,310M200US42300,42300,"United States - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",38520,38673,38598,38897,38996,38679,38321
0100000US,,United States,310M200US42380,42380,"United States - Sayre, PA Micro Area","Sayre, PA Micro Area",62622,62622,62588,63007,62813,62356,61784
0100000US,,United States,310M200US42420,42420,"United States - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",38971,38971,39070,38991,38996,38966,38532
0100000US,,United States,310M200US42460,42460,"United States - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",53227,53226,53159,53244,53048,52944,52665
0100000US,,United States,310M200US42620,42620,"United States - Searcy, AR Micro Area","Searcy, AR Micro Area",77076,77076,77339,78132,78652,78661,78592
0100000US,,United States,310M200US42740,42740,"United States - Sedalia, MO Micro Area","Sedalia, MO Micro Area",42201,42201,42244,42118,42279,42199,42225
0100000US,,United States,310M200US42780,42780,"United States - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",39702,39702,39741,39659,39796,40093,40323
0100000US,,United States,310M200US42820,42820,"United States - Selma, AL Micro Area","Selma, AL Micro Area",43820,43820,43836,43225,42839,42102,41711
0100000US,,United States,310M200US42860,42860,"United States - Seneca, SC Micro Area","Seneca, SC Micro Area",74273,74275,74364,74226,74583,74913,75192
0100000US,,United States,310M200US42900,42900,"United States - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",35251,35244,35247,35377,35381,35273,34884
0100000US,,United States,310M200US42940,42940,"United States - Sevierville, TN Micro Area","Sevierville, TN Micro Area",89889,89876,90135,91336,92532,93693,95110
0100000US,,United States,310M200US42980,42980,"United States - Seymour, IN Micro Area","Seymour, IN Micro Area",42376,42380,42584,42920,42990,43436,43705
0100000US,,United States,310M200US43020,43020,"United States - Shawano, WI Micro Area","Shawano, WI Micro Area",46181,46187,46190,46150,45976,45976,46101
0100000US,,United States,310M200US43060,43060,"United States - Shawnee, OK Micro Area","Shawnee, OK Micro Area",69442,69442,69647,70148,70703,71190,71811
0100000US,,United States,310M200US43140,43140,"United States - Shelby, NC Micro Area","Shelby, NC Micro Area",98078,98083,98039,97614,97515,97077,97076
0100000US,,United States,310M200US43180,43180,"United States - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",45058,45058,45112,45313,45400,45849,46627
0100000US,,United States,310M200US43220,43220,"United States - Shelton, WA Micro Area","Shelton, WA Micro Area",60699,60699,60750,60905,60751,60521,60711
0100000US,,United States,310M200US43260,43260,"United States - Sheridan, WY Micro Area","Sheridan, WY Micro Area",29116,29116,29148,29275,29598,29836,30032
0100000US,,United States,310M200US43320,43320,"United States - Show Low, AZ Micro Area","Show Low, AZ Micro Area",107449,107494,107649,107374,106973,107346,108101
0100000US,,United States,310M200US43380,43380,"United States - Sidney, OH Micro Area","Sidney, OH Micro Area",49423,49423,49348,49270,49142,49112,48951
0100000US,,United States,310M200US43460,43460,"United States - Sikeston, MO Micro Area","Sikeston, MO Micro Area",39191,39187,39259,39154,39149,39221,38903
0100000US,,United States,310M200US43500,43500,"United States - Silver City, NM Micro Area","Silver City, NM Micro Area",29514,29514,29383,29385,29339,29310,29096
0100000US,,United States,310M200US43660,43660,"United States - Snyder, TX Micro Area","Snyder, TX Micro Area",16921,16921,16954,16887,17106,17267,17328
0100000US,,United States,310M200US43700,43700,"United States - Somerset, KY Micro Area","Somerset, KY Micro Area",63063,63063,63177,63386,63448,63688,63825
0100000US,,United States,310M200US43740,43740,"United States - Somerset, PA Micro Area","Somerset, PA Micro Area",77742,77748,77693,77313,77110,76722,76218
0100000US,,United States,310M200US43760,43760,"United States - Sonora, CA Micro Area","Sonora, CA Micro Area",55365,55365,55168,54724,54100,53911,53831
0100000US,,United States,310M200US43940,43940,"United States - Spearfish, SD Micro Area","Spearfish, SD Micro Area",24097,24097,24170,24303,24360,24899,24657
0100000US,,United States,310M200US43980,43980,"United States - Spencer, IA Micro Area","Spencer, IA Micro Area",16667,16667,16624,16601,16563,16474,16515
0100000US,,United States,310M200US44020,44020,"United States - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",16667,16667,16658,16879,16965,16949,16935
0100000US,,United States,310M200US44260,44260,"United States - Starkville, MS Micro Area","Starkville, MS Micro Area",47671,47671,47689,47853,48956,49284,49414
0100000US,,United States,310M200US44340,44340,"United States - Statesboro, GA Micro Area","Statesboro, GA Micro Area",70217,70217,70638,72842,72824,71308,72087
0100000US,,United States,310M200US44460,44460,"United States - Steamboat Springs, CO Micro Area","Steamboat Springs, CO Micro Area",23509,23509,23426,23182,23207,23458,23865
0100000US,,United States,310M200US44500,44500,"United States - Stephenville, TX Micro Area","Stephenville, TX Micro Area",37890,37890,37878,38972,39456,40003,40147
0100000US,,United States,310M200US44540,44540,"United States - Sterling, CO Micro Area","Sterling, CO Micro Area",22709,22709,22789,22687,22613,22407,22524
0100000US,,United States,310M200US44580,44580,"United States - Sterling, IL Micro Area","Sterling, IL Micro Area",58498,58498,58472,58151,57627,57274,56876
0100000US,,United States,310M200US44620,44620,"United States - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",70019,70019,69977,70156,70481,70587,70482
0100000US,,United States,310M200US44660,44660,"United States - Stillwater, OK Micro Area","Stillwater, OK Micro Area",77350,77350,77444,77970,78479,79457,80264
0100000US,,United States,310M200US44740,44740,"United States - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",20260,20260,20328,20264,20548,20584,20578
0100000US,,United States,310M200US44780,44780,"United States - Sturgis, MI Micro Area","Sturgis, MI Micro Area",61295,61295,61259,61043,60902,60841,60946
0100000US,,United States,310M200US44860,44860,"United States - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",35161,35161,35215,35333,35420,35499,35921
0100000US,,United States,310M200US44900,44900,"United States - Summerville, GA Micro Area","Summerville, GA Micro Area",26015,26015,25980,25705,25676,25120,24939
0100000US,,United States,310M200US44920,44920,"United States - Summit Park, UT Micro Area","Summit Park, UT Micro Area",36324,36324,36503,37429,37893,38453,39105
0100000US,,United States,310M200US44980,44980,"United States - Sunbury, PA Micro Area","Sunbury, PA Micro Area",94528,94517,94351,94480,94556,94138,93944
0100000US,,United States,310M200US45000,45000,"United States - Susanville, CA Micro Area","Susanville, CA Micro Area",34895,34895,34841,34297,33679,32212,31749
0100000US,,United States,310M200US45020,45020,"United States - Sweetwater, TX Micro Area","Sweetwater, TX Micro Area",15216,15217,15240,15121,14877,15077,15093
0100000US,,United States,310M200US45140,45140,"United States - Tahlequah, OK Micro Area","Tahlequah, OK Micro Area",46987,46985,47138,47764,48085,47973,48341
0100000US,,United States,310M200US45180,45180,"United States - Talladega-Sylacauga, AL Micro Area","Talladega-Sylacauga, AL Micro Area",93830,94049,93824,93125,93039,92404,92208
0100000US,,United States,310M200US45340,45340,"United States - Taos, NM Micro Area","Taos, NM Micro Area",32937,32940,32906,32941,32817,33030,33084
0100000US,,United States,310M200US45380,45380,"United States - Taylorville, IL Micro Area","Taylorville, IL Micro Area",34800,34800,34783,34720,34511,34171,33892
0100000US,,United States,310M200US45520,45520,"United States - The Dalles, OR Micro Area","The Dalles, OR Micro Area",25213,25213,25259,25231,25457,25475,25515
